Gene name	Mouse gene name	Mouse homology type
IGLJ5		
LINC01656		
		
PKMP2		
PTTG1IP		
XPNPEP3	Xpnpep3	ortholog_one2one
DPRXP7		
HMGN2P48		
RPL21P134		
		
		
PIGFP3		
NAP1L4P2		
		
RAB39B	Rab39b	ortholog_one2one
INTS6L-AS1		
		
RPL36AP53		
SLIRPP1		
SNX18P23		
NAP1L3	Nap1l3	ortholog_one2one
		
		
		
RPL19P21		
		
LINC00440		
		
SLX9	Fam207a	ortholog_one2one
HMGB3	Hmgb3	ortholog_one2one
RPS12P24		
		
LINC01050		
LINC02353		
		
USP12	Usp12	ortholog_one2one
		
MTCO3P28		
		
IGLC5		
		
TMEM33	Tmem33	ortholog_one2one
IGHVIII-16-1		
		
		
FRMD6-AS2		
ZNRF3	Znrf3	ortholog_one2one
HIGD1AP2		
		
		
		
		
		
IGHV3-23		
GPR158-AS1		
PABPC5-AS1		
		
LINC00163		
LMO7	Lmo7	ortholog_one2one
IL13RA1	Il13ra1	ortholog_one2one
RPS6KA5	Rps6ka5	ortholog_one2one
TRDMT1	Trdmt1	ortholog_one2one
LINC00165		
PICSAR		
SSR4P1		
		
LINC00334		
POFUT2	Pofut2	ortholog_one2one
		
PACSIN2	Pacsin2	ortholog_one2one
TECRL	Tecrl	ortholog_one2one
SLC6A14P2		
		
		
SLC6A14P1		
ACTBP1		
		
HTR2C	Htr2c	ortholog_one2one
		
C20orf173	6430550D23Rik	ortholog_one2one
OR5AW1P		
IGHVIII-22-2		
RADX	Radx	ortholog_one2one
ANKRD9	Ankrd9	ortholog_one2one
LINC02483		
SNX18P24		
RPL36P4		
C1QL3	C1ql3	ortholog_one2one
UGT2B27P		
		
FER1L4		
LINC00315		
		
LINC00316		
		
MINDY3	Mindy3	ortholog_one2one
		
		
PCBP3-AS1		
IGHV4-34	Ighv3-1	ortholog_many2many
IGHV4-34	Ighv3-4	ortholog_many2many
IGHV4-34	Ighv3-8	ortholog_many2many
IGHV4-34	Ighv12-3	ortholog_many2many
IGHV4-34	Ighv3-6	ortholog_many2many
IGHV4-34	Ighv3-5	ortholog_many2many
IGHV4-34	Ighv3-3	ortholog_many2many
		
		
		
LINC02310		
RPL21P44		
		
		
LINC02330		
		
		
EXOC5P1		
		
		
		
LINC02360		
PCBP3	Pcbp3	ortholog_one2one
		
		
		
		
LDHAP1		
GLRX5	Glrx5	ortholog_one2one
SRIP1		
THAP12P9		
CT83		
LINC01096		
		
		
		
		
OR13K1P		
		
SPANXA2		
LINC01147		
LINC02265		
UGT2B24P		
LINC00524		
RNU6-114P		
MIR651		
		
SNORA48B		
AK7	Ak7	ortholog_one2one
Y_RNA		
RPS23P3		
Y_RNA		
		
		
MIR4770		
MIR548AX		
RNU6-146P		
RN7SL658P		
		
Y_RNA		
Y_RNA		
FIP1L1		
MIR548AM		
	Gm24896	ortholog_one2one
RNA5SP499		
MIR3690		
RNA5SP498		
RN7SKP183	7SK	ortholog_one2one
RNU4-6P	Gm22479	ortholog_one2one
RNU6-133P		
Y_RNA		
	Gm26224	ortholog_one2many
RNA5SP500		
ZNF33BP1		
MIR4666B		
RNU7-56P		
MIR6134		
Y_RNA		
Y_RNA		
RNU6-641P	Gm26314	ortholog_many2many
RNU6-641P	U6	ortholog_many2many
RNU6-591P		
RNU6-49P	Gm23460	ortholog_one2one
ARMC3	Armc3	ortholog_one2one
MIR548AJ2		
		
RNU7-7P		
RNU6-1087P		
RN7SL732P		
MIR3937		
RNU7-164P		
RNU6-1124P	Gm23003	ortholog_one2one
RNU6-630P	U6	ortholog_one2many
RNU6-630P	Gm22157	ortholog_one2many
		
MIR221	Mir221	ortholog_one2one
RNU6-50P		
MIR222	Mir222	ortholog_one2one
Metazoa_SRP		
Metazoa_SRP		
Y_RNA		
Y_RNA		
SNORA11		
RNU6-421P		
MIR532	Mir532	ortholog_one2one
MIR188	Mir188	ortholog_one2one
MIR500A		
MIR362		
MIR501	Mir501	ortholog_one2one
MIR500B		
MIR660		
LINC00642		
MIR502	Mir500	ortholog_one2one
RNU6-434P		
RN7SL799P		
MIR223	Mir223	ortholog_one2one
RN7SL581P		
RNY4P23		
		ortholog_many2many
	Snord3b-ps1	ortholog_many2many
	Gm25203	ortholog_many2many
SNORD3E		
U3		
MIR8088		
MIR4536-2		
MIR676		
RNU6-1078P		
RNU6-562P		
RNU4-81P		
MIR4536-1		
RNA5SP509		
5S_rRNA		
U3		
RNU6-1044P		
MIR4328		
	Gm24728	ortholog_many2many
	Gm25588	ortholog_many2many
		ortholog_many2many
	Gm25582	ortholog_many2many
	Gm26495	ortholog_many2many
	Gm24460	ortholog_many2many
RN7SL388P		
RNA5SP507		
Y_RNA		
RNU2-68P		
RN7SL790P		
MIR1321		
MIR548I4		
Y_RNA		
RNU6-867P		
RNU2-26P	Gm25259	ortholog_one2many
RNU6-332P		
		
U6		
RNA5SP510		
MIR548M		
	Gm22156	ortholog_one2one
MIR384		
MIR325		
RNU1-112P	Gm25926	ortholog_one2one
RNA5SP508		
MIR361	Mir361	ortholog_one2one
Y_RNA		
Y_RNA		
RIMBP3B	Rimbp3	ortholog_one2many
RNU6-974P	Gm25390	ortholog_one2many
RNU6-995P		
RNU6-345P	Gm25623	ortholog_one2one
RNU6-493P		
RNU6-394P	U6	ortholog_one2one
PPP1R13B	Ppp1r13b	ortholog_one2one
		ortholog_one2many
	Gm22743	ortholog_one2many
		ortholog_one2many
	Gm24095	ortholog_one2many
	Gm22579	ortholog_one2many
	Gm24539	ortholog_one2many
		ortholog_one2many
		ortholog_one2many
CSF2RBP1		
RN7SKP194		
Y_RNA		
	Snora78	ortholog_one2many
RNU6-309P		
MIR374C		
Y_RNA		
		
RN7SL648P		
Metazoa_SRP		
		
TBC1D22A-AS1		
		
RNU6-648P		
		
RN7SL74P		
		
		
HIC2	Hic2	ortholog_one2one
MIR545		
RNA5SP512		
SNORA35B	Gm25107	ortholog_one2one
MIR374A	Mir374c	ortholog_one2one
Y_RNA		
		
SNORA35	Snora35	ortholog_one2one
MIR421		
MIR764		
MIR1912		
MIR374B	Mir374b	ortholog_one2one
MIR1264		
MIR1298		
MIR1911		
		
MIR448	Mir448	ortholog_one2one
		
RNU6-555P		
Y_RNA		
RN7SL379P		
RNY3P16		
RNU6-1323P		
MIR548AN		
RNU6-154P	Gm23712	ortholog_one2one
Y_RNA		
RNU6-207P	Gm25670	ortholog_one2one
MIR3672		
Y_RNA		
U3		
RNU6-1015P		
		
RNU1-67P	Gm22739	ortholog_one2many
RN7SL118P		
Y_RNA		
	Gm25791	ortholog_one2many
Y_RNA		
RNU7-69P		
RNU6-616P		
MIR1277		
RN7SKP31		
MIR504	Mir504	ortholog_one2one
MIR934		
RNU6-3P	Gm24873	ortholog_one2many
RNU6-3P	Gm24486	ortholog_one2many
RNU6-3P	Gm25829	ortholog_one2many
RNU6-3P	Gm24693	ortholog_one2many
RNU6-3P	Gm23934	ortholog_one2many
RN7SKP149	7SK	ortholog_one2one
RNA5SP517		
RNA5SP516		
MIR514A2	Mir509	ortholog_one2many
MIR514A1	Mir509	ortholog_one2many
RN7SKP81		
RN7SL190P		
MIR320D2		
RN7SL325P		
MIR892C		
RNU6-320P		
MIR514A3	Mir509	ortholog_one2many
MIR890		
RNU6-985P	Gm23858	ortholog_one2many
MIR888		
MIR892A		
MIR892B		
MIR891B		
RNU1-115P	Gm22868	ortholog_one2one
MIR510		
RNU6-383P		
MIR891A		
TMPRSS2	Tmprss2	ortholog_one2one
Y_RNA		
MIR4330		
		
Metazoa_SRP		
RN7SKP267		
RN7SKP189	7SK	ortholog_one2many
RNA5SP525		
		
RNU6-764P		
MIR513C		
MIR513B		
MIR105-1	Mir105	ortholog_one2many
MIR513A1		
MIR767		
MIR513A2		
MIR105-2	Mir105	ortholog_one2many
MIR506		
MIR507		
MIR508		
MIR514B	Mir509	ortholog_one2many
MIR509-2		
MIR509-3	Mir509	ortholog_one2many
MIR509-1	Mir509	ortholog_one2many
RNU6-382P		
NICN2P		
RN7SL785P		
		
SNORA11C	Gm22676	ortholog_one2one
		
NPM1P49		
		
Metazoa_SRP		
		
LINC01560		
IGKV1OR-3		
NUS1P1		
ATP5F1AP1		
		
FAM74A6		
SYN1	Syn1	ortholog_one2one
		
RPL37P1		
ELAVL2	Elavl2	ortholog_one2one
		
RN7SKP271		
RNU6-759P	Gm25253	ortholog_one2many
RBM12	Rbm12	ortholog_one2one
USP6NL-AS1		
LIMCH1	Limch1	ortholog_one2one
RPP38-DT		
PABPC1P8		
CCDC7		
IGHV1-12		
GOLGA5	Golga5	ortholog_one2one
FITM2	Fitm2	ortholog_one2one
		
TXNL1P1		
HNF4A-AS1		
RPL23AP69		
LMO7DN		
		
		
LINC01620		
		
		
HNRNPA1P31		
MIR4769		
		
		
ELK1	Elk1	ortholog_one2one
PTGER4P2		
LINC00446		
TMEM252-DT		
RPL37AP1		
TTPAL	Ttpal	ortholog_one2one
		
RBM17P2		
MRPS31P5		
PTGER4P3		
		
		
GPR65	Gpr65	ortholog_one2one
FAM74A4		
		
GRHPR	Grhpr	ortholog_one2one
TMEM260	Tmem260	ortholog_one2one
WBP4	Wbp4	ortholog_one2one
UXT	Uxt	ortholog_one2one
SERINC3	Serinc3	ortholog_one2one
IGLC7	Iglc1	ortholog_many2many
IGLC7	Iglc3	ortholog_many2many
IGLC7	Iglc4	ortholog_many2many
IGLC7	Iglc2	ortholog_many2many
IGLJ7		
L3MBTL2	L3mbtl2	ortholog_one2one
UXT-AS1		
LINC02342		
CXXC1P1		
		
LINC00560		
SERTM1	Sertm1	ortholog_one2one
SMSP1		
		
CDK8	Cdk8	ortholog_one2one
WASF4P		
RPL7P57		
TIMP1	Timp1	ortholog_one2one
MX1	Mx1	ortholog_one2many
MX1	Mx2	ortholog_one2many
PKIG	Pkig	ortholog_one2one
IFNA20P		
CNTNAP3P2		
ZMYM3	Zmym3	ortholog_one2one
TRPM6	Trpm6	ortholog_one2one
		
		
ACTR3BP5		
		
		
ELOCP23		
LINC02309		
		
		
		
PABPC1P12		
RPS24P13		
MTND5P3		
SQSTM1P1		
NSUN6	Nsun6	ortholog_one2one
SOX21	Sox21	ortholog_one2one
GALC	Galc	ortholog_one2one
		
		
SLC7A1	Slc7a1	ortholog_one2one
POM121L7P		
E2F6P2		
		
		
		
MFNG	Mfng	ortholog_one2one
DUXAP3		
OR7E115P		
ZNF37CP		
		
		
RN7SL156P		
TLDC2	Tldc2	ortholog_one2one
PIP4K2A	Pip4k2a	ortholog_one2one
		
		
SLC15A1	Slc15a1	ortholog_one2one
RPS3AP3		
RPS27AP3		
RN7SL443P		
		
OSER1	Oser1	ortholog_one2one
MX2		
		
U6	Gm22452	ortholog_many2many
U6	Gm22960	ortholog_many2many
5_8S_rRNA	5_8S_rRNA	ortholog_one2many
U6	Gm22452	ortholog_many2many
U6	Gm22960	ortholog_many2many
Metazoa_SRP		
JPH2	Jph2	ortholog_one2one
	Snora15	ortholog_one2many
RNU6-816P		
Metazoa_SRP		
		
MIR5571		
RN7SKP131		
U2	U2	ortholog_one2many
ACTR3BP6		
RNA5SP495		
RNA5SP494		
MIR650		
MIR3928		
RNU6-1066P		
		ortholog_one2one
RNU6-338P		
RN7SKP169		
RNU6-1128P	U6	ortholog_one2one
		
		
RN7SL20P		
RNU6-743P	Gm22055	ortholog_one2one
MIR3199-1		
		
EIF4EBP2P1		
RNA5SP496		
Y_RNA		
MIR3199-2		
RNU6-201P		
Y_RNA		
SRSF6	Srsf6	ortholog_one2one
		
RN7SL757P		
SNORD42		
RN7SL704P	Gm22649	ortholog_one2many
		
RN7SKP210	7SK	ortholog_one2one
RNU6-28P		
Y_RNA		
MIR5739		
MIR3619		
Metazoa_SRP		
		
Metazoa_SRP		
LCA5L	Lca5l	ortholog_one2one
		
		
		
		
		
RNU6-331P		
C10orf67	4921504E06Rik	ortholog_one2one
MIR6818		
MIR7109		
Metazoa_SRP		
Metazoa_SRP		
SNORD83A	SNORD83A	ortholog_one2one
MIR6821		
SNORD83B	Snord83b	ortholog_one2one
SNORD43		
MIR1249		
RN7SKP252		
RNU6-1161P		
MIR4535		
MIR3201		
	L3mbtl1	ortholog_one2many
MIR3667		
MIR4762		
Metazoa_SRP		
RN7SL385P		
RNA5SP497		
MIR4766		
RNU6-1251P		
Metazoa_SRP		
		
RNU6-379P		
Y_RNA		
		
		
Y_RNA		
RNU6-375P		
		
MIR6889		
RN7SL633P		
RN7SKP63		
		
RN7SL843P		
		
MIR1281		
		
RN7SKP214	7SK	ortholog_one2many
RPS4XP11		
		
IFT52	Ift52	ortholog_one2one
AKR1C4		
		
		
IGLCOR22-1		
SLC5A4-AS1		
CPSF1P1		
		
		
RFPL3		
RPL27AP		
MYBL2	Mybl2	ortholog_one2one
IGLCOR22-2		
CYP4F34P		
RFPL3S		
		
		
ITGB1BP2	Itgb1bp2	ortholog_one2one
PCCA-AS1		
ATP5F1AP10		
		
FGF7P7		
MIR17HG		
CDKN2B-AS1		
RPL39P29		
		
		
		
VENTXP2		
LINC00427		
LINC00543		
		
		
		
LINC00350		
		
		
IGLVIVOR22-2		
MALRD1	Malrd1	ortholog_one2one
		
		
LONRF2P2		
ATP6V1G1P7		
		
LINC02341		
GTSF1L	Gtsf1l	ortholog_one2one
RTCB	Rtcb	ortholog_one2one
ZCRB1P1		
LINC01034		
RHOG2P		
IGHVII-30-1		
FOXO1	Foxo1	ortholog_one2one
Metazoa_SRP		
CST9		
IGHVII-15-1		
		
LINC02323		
PABPN1P1		
Y_RNA		
INGX		
SMIM26	Smim26	ortholog_one2one
		
SOCS6P1		
BDKRB1	Bdkrb1	ortholog_one2one
OGT	Ogt	ortholog_one2one
ARF4P4		
STK24-AS1		
LINC00381		
SIRPB1	Gm9733	ortholog_many2many
SIRPB1	Sirpb1a	ortholog_many2many
SIRPB1	Sirpa	ortholog_many2many
SIRPB1	Sirpb1c	ortholog_many2many
SIRPB1	Gm5150	ortholog_many2many
SIRPB1	Sirpb1b	ortholog_many2many
ATP5PF	Atp5j	ortholog_one2one
IGHGP		
COG3	Cog3	ortholog_one2one
		
LINC01517		
PRIMA1	Prima1	ortholog_one2one
IGHV3-38		
IGHV3-22		
		
RBPJP7		
		
		
SS18L2P1		
		
FKBP4P7		
		
IFNA1	Ifna13	ortholog_many2many
IFNA1	Ifna4	ortholog_many2many
IFNA1	Ifna15	ortholog_many2many
IFNA1	Ifna16	ortholog_many2many
IFNA1	Ifna6	ortholog_many2many
IFNA1	Ifna2	ortholog_many2many
IFNA1	Ifna9	ortholog_many2many
IFNA1	Ifna11	ortholog_many2many
IFNA1	Ifna1	ortholog_many2many
IFNA1	Ifna7	ortholog_many2many
IFNA1	Ifna5	ortholog_many2many
IFNA1	Ifna14	ortholog_many2many
IFNA1	Ifna12	ortholog_many2many
IFNA1	Ifnab	ortholog_many2many
NPM1P20		
ST8SIA6	St8sia6	ortholog_one2one
RPL4P5		
		
CDCA4	Cdca4	ortholog_one2one
PAX5	Pax5	ortholog_one2one
IGHV3-37		
		
		
ELOBP4		
GMDS	Gmds	ortholog_one2one
OTOR	Otor	ortholog_one2one
GAD2	Gad2	ortholog_one2one
YWHAH	Ywhah	ortholog_one2one
LINC01309		
WARS1	Wars	ortholog_one2one
SRGNP1		
GAPDHP34		
MTND6P18		
		
SRXN1	Srxn1	ortholog_one2one
LRCH1	Lrch1	ortholog_one2one
		
RN7SL305P		
DTD1	Dtd1	ortholog_one2many
YWHAH-AS1		
FTCD-AS1		
SPATC1L	Spatc1l	ortholog_one2one
		
ASPHD2	Asphd2	ortholog_one2one
		
LSS	Lss	ortholog_one2one
SRRD	Srrd	ortholog_one2one
OSBPL2	Osbpl2	ortholog_one2one
EXOC2	Exoc2	ortholog_one2one
CXCR3	Cxcr3	ortholog_one2one
TFIP11	Tfip11	ortholog_one2one
CLIC2		
LINC00428		
LINC00363		
TWF1P2		
GPR180	Gpr180	ortholog_one2one
PHF10P1		
SRD5A2P1		
		
		
MIR1184-2		
MIR1184-3		
H2AB3	H2ab2	ortholog_many2many
H2AB3	H2ab1	ortholog_many2many
H2AB3	H2ab3	ortholog_many2many
PTMAP5		
TMLHE-AS1		
KRT18P27		
RPL21P112		
		
		
LINC01048		
SCEL-AS1		
TMLHE		
		
COX5BP6		
MKX	Mkx	ortholog_one2one
NUP58	Gm49336	ortholog_one2many
NUP58	Nupl1	ortholog_one2many
SPRY3		
AMD1P2		
DPH3P2		
VAMP7		
LINC01394		
		
		
		
FOXF2-DT		
		
LINC00839		
		
		
		
		
HMGN2P28		
		
		
GDF2	Gdf2	ortholog_one2one
IRF4	Irf4	ortholog_one2one
C1DP1		
		
HSD17B7P2		
TPST2	Tpst2	ortholog_one2one
ELOCP24		
TRPC6P		
		
WASIR1		
GAPDHP22		
		
DDX11L16		
LINC01038		
NXT1P1		
OPN1LW	Opn1mw	ortholog_one2many
		
LINC01074		
		
FTLP8		
CDADC1	Cdadc1	ortholog_one2one
		
		
		
MCM3AP-AS1		
		
		
ODAD2	Odad2	ortholog_one2one
TEX28P2		
		
FAM50B	Fam50b	ortholog_one2one
OPN1MW	Opn1mw	ortholog_one2many
MIR548J		
HMGB1P10		
		
		
		
CRYBB1	Crybb1	ortholog_one2one
		
		
		
		
EEF1E1	Eef1e1	ortholog_one2one
		
ZDHHC4P1		
LINC00430		
TEX28P1		
LINC01080		
FTCD	Ftcd	ortholog_one2one
DDX6P2		
		
OPN1MW3	Opn1mw	ortholog_one2many
CRYBA4	Cryba4	ortholog_one2one
ABCC4	Abcc4	ortholog_one2one
TEX28	Tex28	ortholog_one2one
		
Y_RNA		
		
		
TKTL1	Tktl1	ortholog_one2one
		
CICP18		
IL2RB	Il2rb	ortholog_one2one
BLOC1S5	Bloc1s5	ortholog_one2many
		
		
		
LINC01108		
TCF4-AS1		
MIR4529		
TCF4-AS2		
RPL5P20		
RPL21P126		
		
LINC01415		
ARPC3P5		
		
		
CHEK2P5		
OFCC1		
		
ITGA8	Itga8	ortholog_one2one
		
		
		
HLCS	Hlcs	ortholog_one2one
PCAT18		
C1QTNF6	C1qtnf6	ortholog_one2one
		
		
U3		
SNORA70	Gm23996	ortholog_many2many
SNORA70	Gm22603	ortholog_many2many
SNORA70	Gm25979	ortholog_many2many
		
		
AQP4	Aqp4	ortholog_one2one
TAFAZZIN	Taz	ortholog_one2one
ADARB1	Adarb1	ortholog_one2one
		
SSTR3	Sstr3	ortholog_one2one
TCL6		
		
FXYD6P1		
LINC02644		
CICP9		
RAC2	Rac2	ortholog_one2one
HNRNPRP1		
		
LINC02658		
SLC9B1P3		
		
SLC39A12	Slc39a12	ortholog_one2one
R3HDML	R3hdml	ortholog_one2one
		
IGHV4-28	Ighv3-1	ortholog_many2many
IGHV4-28	Ighv3-4	ortholog_many2many
IGHV4-28	Ighv3-8	ortholog_many2many
IGHV4-28	Ighv12-3	ortholog_many2many
IGHV4-28	Ighv3-6	ortholog_many2many
IGHV4-28	Ighv3-5	ortholog_many2many
IGHV4-28	Ighv3-3	ortholog_many2many
HM13	H13	ortholog_one2one
LINC02320		
IGHV7-34-1		
IGHVIII-11-1		
IGHV3-21		
		
IGHVII-26-2		
		
		
		
		
IGHV3-64D		
		
		
ELOA3CP		
		
IGHVII-30-21		
ASS1P1		
		
		
TMEM170B	Tmem170b	ortholog_one2one
RCOR1	Rcor1	ortholog_one2one
ONECUT2	Onecut2	ortholog_one2one
NBAT1		
		
LINC00840		
		
		
		
		
TMPRSS6	Tmprss6	ortholog_one2one
H3P32		
BMS1P10		
NARS1	Nars	ortholog_one2one
LNC-LBCS		
RPL32P21		
CBWD4P		
		
		
		
		
ANKRD20A4P		
CUBNP1		
IGHV1-17		
LINC02561		
PEBP1P1		
		
KIF26A-DT		
IGHV3-35		
AMD1P1		
SHLD2P2		
		
RD3L	Rd3l	ortholog_one2one
		
IGHV3-15	Ighv6-7	ortholog_many2many
IGHV3-15	Ighv7-1	ortholog_many2many
IGHV3-15	Ighv6-6	ortholog_many2many
IGHV3-15	Ighv10-1	ortholog_many2many
IGHV3-15	Ighv7-2	ortholog_many2many
IGHV3-15	Ighv7-3	ortholog_many2many
IGHV3-15	Ighv6-3	ortholog_many2many
IGHV3-15	Ighv6-4	ortholog_many2many
IGHV3-15	Ighv6-5	ortholog_many2many
IGHV3-15	Ighv7-4	ortholog_many2many
IGHV3-15	Ighv10-3	ortholog_many2many
IGHV3-15	Ighv13-2	ortholog_many2many
PSMC1P11		
		
TRAF3	Traf3	ortholog_one2one
LINC00581		
ZFAND4	Zfand4	ortholog_one2one
		
JARID2-DT		
EEF1E1-BLOC1S5		
LINC02521		
RAB28P3		
LYPLA2P3		
		
		
		
TCEA1P4		
		
PPIAP29		
DIS3	Dis3	ortholog_one2one
		
MRPL42P2		
C9orf72	C9orf72	ortholog_one2one
		
LINC00518		
KDM1B	Kdm1b	ortholog_one2one
		
ATP8B1	Atp8b1	ortholog_one2one
LINC02675		
ELK2AP		
IGHV7-27		
		
RPL21P93		
ASPG	Aspg	ortholog_one2one
MYO3A	Myo3a	ortholog_one2one
		
ABT1	Abt1	ortholog_one2one
		
KRTAP19-7		
		
		
		
BLOC1S5-TXNDC5	Bloc1s5	ortholog_one2many
GNAQ		
KCNE1	Kcne1	ortholog_one2many
		
SPTLC1P2		
PIP5K1P1		
BMP6	Bmp6	ortholog_one2one
RNU6-742P	Gm23545	ortholog_one2many
RSL24D1P11		
LINC01897		
HMGN1P30		
		
MIR122	Mir122	ortholog_one2one
		
MIR3591		
		
		
		
COL6A1	Col6a1	ortholog_one2one
ALPK2	Alpk2	ortholog_one2one
		
ALDH1A1	Aldh1a1	ortholog_one2many
ALDH1A1	Aldh1a7	ortholog_one2many
TXNDC5	Txndc5	ortholog_one2one
GGTLC4P		
		
RIMS4	Rims4	ortholog_one2one
IGHV3-36		
POM121L9P		
FABP5P4		
LINC00351		
CYP46A1	Cyp46a1	ortholog_one2one
LINC02336		
GDI1	Gdi1	ortholog_one2one
BRK1P2		
		
		
		
BCRP1		
COG6	Cog6	ortholog_one2one
		
		
SNORA108	Gm24453	ortholog_one2many
RPL9P31		
		
MALT1-AS1		
HAR1B		
		
MALT1	Malt1	ortholog_one2one
		
		
		
		
		
HAR1A		
ZNF322	Zfp322a	ortholog_one2one
		
SPECC1L	Specc1l	ortholog_one2many
		
		
MIR124-3	Mir124a-3	ortholog_one2one
YTHDF1	Ythdf1	ortholog_one2one
		
		
		
		
		
		
FGF7P4		
RPSAP75		
		
		
		
BIRC7	Birc7	ortholog_one2one
HSPA8P17		
		
		
		
CARNMT1-AS1		
OLIG2	Olig2	ortholog_one2one
C9orf85	1110059E24Rik	ortholog_one2one
ARMH2	Armh2	ortholog_one2one
NANOGP7		
		
		
IGHV3-25		
		
LINC00945		
VN1R13P		
HDGFL1	Hdgfl1	ortholog_one2one
OLIG1	Olig1	ortholog_one2one
		
MIR5689HG		
LGMN	Lgmn	ortholog_one2one
		
PRELID1P2		
		
EIF2AP4		
FOXQ1	Foxq1	ortholog_one2one
		
ZNF22-AS1		
		
		
		
		
		
RNF182	Rnf182	ortholog_one2one
IGKV1OR9-2		
LINC01548		
		
FAM50A	Fam50a	ortholog_one2one
		
MRPS31	Mrps31	ortholog_one2one
FTLP19		
TACC1P1		
ZNF33CP		
MSRB2	Msrb2	ortholog_one2one
IFNAR2	Ifnar2	ortholog_one2one
FKBP4P6		
MIR3196		
SLC28A3	Slc28a3	ortholog_one2one
NKAIN4	Nkain4	ortholog_one2one
LINC00383		
GPC5-AS1		
		
		
MEDAG	Medag	ortholog_one2one
		
		
		
OR13A1	Olfr211	ortholog_one2one
RPP40	Rpp40	ortholog_one2one
OR7E26P		
		
FAM238A		
		
LINC01047		
RPS12P16		
CCNYL2		
		
		
COL4A2	Col4a2	ortholog_one2one
		
PPIAP87		
FOXB2	Foxb2	ortholog_one2one
MIR6858		
PLXNA3	Plxna3	ortholog_one2one
PGM5	Pgm5	ortholog_one2one
FLJ16779		
		
MRPL37P1		
		
		
ARFGAP1	Arfgap1	ortholog_one2one
		
PTF1A	Ptf1a	ortholog_one2one
RNU6-219P		
LINC01926		
U8		
RNU2-69P		
OACYLP		
PRTFDC1		
SPECC1L-ADORA2A	Specc1l	ortholog_one2many
		
LURAP1L-AS1		
		
PSAT1	Psat1	ortholog_one2one
ADORA2A	Adora2a	ortholog_one2one
TDGF1P4		
LINC02543		
		
INO80C	Ino80c	ortholog_one2one
DEK	Dek	ortholog_one2one
SLC34A2	Slc34a2	ortholog_one2one
UBL4A	Ubl4a	ortholog_one2one
DCLRE1C	Dclre1c	ortholog_one2one
ADORA2A-AS1		
		
SLC10A3	Slc10a3	ortholog_one2one
		
FAM242D		
		
		
SDR42E1P2		
		
		
LINC00353		
		
LINC00382		
RN7SL697P		
IDNK	Idnk	ortholog_one2one
		
UPB1	Upb1	ortholog_one2one
G6PD	G6pd2	ortholog_one2many
G6PD	G6pdx	ortholog_one2many
LINC01079		
PTPRM	Ptprm	ortholog_one2one
PEX12P1		
NFYAP1		
PRR20C		
	Gm21970	ortholog_many2many
	Il10rb	ortholog_many2many
		
STARD13	Gm42906	ortholog_one2many
STARD13	Stard13	ortholog_one2many
BMS1P14		
		
AQP7P4		
		
IL10RB	Gm21970	ortholog_many2many
IL10RB	Il10rb	ortholog_many2many
		
PPP1R13B-DT		
CCNK	Ccnk	ortholog_one2one
		
SNRPD3	Snrpd3	ortholog_one2one
MESTP3		
		
		
RPS26P24		
RASEF	Rasef	ortholog_one2one
LINC00240		
ZNF876P		
IFNAR1	Ifnar1	ortholog_one2one
MT2P1		
		
		
		
UGT2B10		
LINC00533		
SCGN	Scgn	ortholog_one2one
RAB28P2		
		
NMRK1	Nmrk1	ortholog_one2one
LRRC75B	Lrrc75b	ortholog_one2one
CLBA1	Clba1	ortholog_one2one
MIR548A1HG		
FAM223A		
LINC01622		
ATF4P2		
		
		
FMN2P1		
		
USF1P1		
RPL7P58		
HMGA1P1		
TFF3	Tff3	ortholog_one2one
RNU1-142P		
		
		
LINC02232		
GGT1	Ggt1	ortholog_one2many
		
		
		
CARMIL1	Carmil1	ortholog_one2one
SH3BGR		
ZNF711	Zfp711	ortholog_one2one
		
		
		
AMMECR1LP1		
		
		
POLR1E	Polr1e	ortholog_one2one
		
LINC00433		
		
		
		
		
SETD3	Setd3	ortholog_one2one
		
LINC02380		
CFAP97D2	Cfap97d2	ortholog_one2one
		
		
		
TCEAL4P1		
BMI1P1		
TULP3P1		
RAB9B	Rab9b	ortholog_one2one
ATP1B1P1		
ZBTB12BP		
GAPDHP69		
RNA5SP511		
		
H2BP9		
		
		
ELF2P1		
TLR1	Tlr1	ortholog_one2one
TMSB15B		
GPC5-IT1		
		
LINC00388		
SLC25A15P2		
NUS1P4		
		
SLITRK6	Slitrk6	ortholog_one2one
POTED		
		
GPC5-AS2		
LINC01055		
TET1P1		
		
SLC25A53P1		
RPL27AP8		
DPPA3P1		
H2BW3P		
FGF14-IT1		
TMSB15B		
		
		
LIMK2P1		
SULT1B1	Sult1b1	ortholog_one2one
PCDH9	Pcdh9	ortholog_one2one
		
		
SHC3	Shc3	ortholog_one2one
UMODL1	Umodl1	ortholog_one2one
OR2AD1P		
		
STMND1	Stmnd1	ortholog_one2one
MSL3	Msl3l2	ortholog_one2many
MSL3	Msl3	ortholog_one2many
RPSAP2		
		
THAP12P5		
		
		
MTCO3P40		
OCIAD1-AS1		
HNRNPA1P14		
GUSBP2		
		
SHISA3	Shisa3	ortholog_one2one
CYP4F25P		
LINC00343		
GOLM1	Golm1	ortholog_one2one
SMIM14	Smim14	ortholog_one2one
		
L3MBTL4	L3mbtl4	ortholog_one2one
		
		
RPL13P		
CDYL-AS1		
		
		
LYRM4-AS1		
IGHV1-14		
		
		
		
